n,url,label,description
58290,58290,"( Les pédagogies apolitiques et non-idéologiques n’existent pas) -> ¬ ( La méthode Céline Alvarez est universelle)",""
58291,58291,"( Les pratiques ancestrales ne sont pas forcément bonnes) -> ¬ ( Manger des animaux est une pratique ancestrale)",""
58292,58292,"( Les pratiques bureaucratiques étaient enracinées dans la société russe) -> ¬ ( Lénine est le concepteur d'un parti totalitaire)",""
58293,58293,"( Les préconisations de Stanislas Dehaene en matière d'éducation n'ont pas été validées) -> ¬ ( La méthode Céline Alvarez se base sur les résultats des neurosciences)",""
58294,58294,"( Les produits allergènes ne sont spécifiques à l'alimentation sans viande) -> ¬ ( Les substituts végans sont souvent allergènes)",""
58295,58295,"( Les promoteurs privés ne doivent pas pouvoir décider de l'avenir des Murs à pêches de Montreuil) -> ¬ ( Il faut reconvertir l'ancienne usine EIF des Murs à pêches de Montreuil)",""
58296,58296,"( Les propos racistes,antisémites et islamophobes sont toujours en vigueur chez les militants du Front national) -> ¬ ( Le Front national s'est dédiabolisé avec Marine Le Pen)",""
58297,58297,"( Les propos racistes qui étaient auparavant considérés comme des dérapages sont aujourd'hui banalisés en raison de la droitisation de la vie politique) -> ¬ ( Le Front national s'est dédiabolisé avec Marine Le Pen)",""
40048,40048,"( Les rapports du GIEC sont approuvés par les principales académies des sciences) -> ( Il existe un consensus scientifique sur le lien entre le réchauffement climatique et l'activité humaine)",""
40049,40049,"( Les Révélations conservées dans les textes sacrés attestent l'intervention de Dieu) -> ( Il existe des interventions divines)",""
58298,58298,"( Les révolutionnaires peuvent faire des alliances critiques avec les organisations de lutte contre l'islamophobie) -> ¬ ( Les leaders et les organisations de la lutte contre l'islamophobie sont réactionnaires)",""
58299,58299,"( Les révolutionnaires peuvent faire des alliances critiques avec les organisations de lutte contre l'islamophobie) -> ¬ ( Les propos réactionnaires de certains leaders antiislamophobes devraient suffire à refuser toute alliance avec eux)",""
58300,58300,"( Les relations entre les groupes fascistes et le Front national sont devenues moins visibles mais sont toujours présentes) -> ¬ ( Le Front national s'est dédiabolisé avec Marine Le Pen)",""
58301,58301,"( Les religions cherchent à atteindre l'Ultime) -> ¬ ( Les religions poursuivent des finalités différentes)",""
40050,40050,"( Les religions cherchent à atteindre l'Ultime) -> ( Les religions poursuivent la même finalité)",""
40051,40051,"( Les religions ont pour origine le sentiment océanique) -> ( Les religions sont fondées sur la même expérience fondamentale)",""
40052,40052,"( Les religions oppriment les femmes) -> ( Les religions sont des sources d'oppressions)",""
40053,40053,"( Les religions oppriment les individus) -> ( Les religions sont des sources d'oppressions)",""
40054,40054,"( Les religions oppriment les peuples) -> ( Les religions sont des sources d'oppressions)",""
40055,40055,"( Les religions oppriment les relations sexuelles et amoureuses) -> ( Les religions sont des sources d'oppressions)",""
40056,40056,"( Les religions poursuivent des finalités différentes) -> ( Les religions sont des chemins différents)",""
40057,40057,"( Les religions préconisent des voies différentes) -> ( Les religions sont des chemins différents)",""
58302,58302,"( Les religions prônent l'amour) -> ¬ ( Les religions poursuivent des finalités différentes)",""
40058,40058,"( Les religions prônent l'amour) -> ( Les religions poursuivent la même finalité)",""
40059,40059,"( Les religions s'opposent sur la fin ultime de la création) -> ( Les religions s'opposent sur des questions essentielles)",""
40060,40060,"( Les religions s'opposent sur la personne du Christ) -> ( Les religions s'opposent sur des questions essentielles)",""
40061,40061,"( Les religions s'opposent sur la question de Dieu) -> ( Les religions s'opposent sur des questions essentielles)",""
40062,40062,"( Les religions s'opposent sur la question du sujet) -> ( Les religions s'opposent sur des questions essentielles)",""
40063,40063,"( Les religions s'opposent sur la réincarnation) -> ( Les religions s'opposent sur des questions essentielles)",""
40064,40064,"( Les religions sont des révélations progressives de l'unique Vérité) -> ( Toutes les religions affirment la même vérité)",""
40065,40065,"( Les religions sont en guerre depuis toujours) -> ( Les religions sont en conflit historique)",""
40066,40066,"( Les religions sont exclusives) -> ( Chaque religion affirme être l'unique Vérité)",""
40067,40067,"( Les religions théistes et non dualistes préconisent des attitudes différentes) -> ( Les religions sont des chemins différents)",""
58303,58303,"( Les religions visent à se libérer du moi) -> ¬ ( Les religions poursuivent des finalités différentes)",""
40068,40068,"( Les religions visent à se libérer du moi) -> ( Les religions poursuivent la même finalité)",""
58304,58304,"( Les sanctions contre les consommateurs de cannabis ne sont pas dissuasives) -> ¬ ( La prohibition du cannabis est efficace)",""
40069,40069,"( Les sanctions contre les consommateurs de cannabis ne sont pas dissuasives) -> ( La prohibition du cannabis est inefficace)",""
40070,40070,"( Les scientifiques qui ne reconnaissent pas le réchauffement climatique subissent des pressions et sont marginalisés) -> ( Le réchauffement climatique est un mythe)",""
40071,40071,"( Les simulations numériques montrent que l'activité humaine est nécessaire pour expliquer le réchauffement climatique à partir de 1976) -> ( Le réchauffement climatique ne peut être expliqué à partir des seules causes naturelles)",""
58305,58305,"( Les sols des Murs à pêches de Montreuil sont pollués) -> ¬ ( Il faut préserver les Murs à pêches de Montreuil pour relancer une agriculture urbaine de proximité)",""
58306,58306,"( Les substituts végans ne sont pas nécessaires) -> ¬ ( Les substituts végans sont souvent allergènes)",""
40073,40073,"( Les surcapacités d’incinération conduisent à des importations de déchets) -> ( Un appel aux déchets)",""
40072,40072,"( Les surcapacités d’incinération conduisent à des importations de déchets) -> ( Un équipement disproportionné par rapport au territoire)",""
58307,58307,"( Les syndicats cherchent à contrôler et si besoin freiner les luttes) -> ¬ ( Les organisations ouvrières ont perdu leur base et leur légitimité)",""
58308,58308,"( Les thèmes fascistes du Front national sont toujours présents en « off ») -> ¬ ( Le Front national s'est dédiabolisé avec Marine Le Pen)",""
58309,58309,"( Les utilisateurs de Facebook consentent à donner leur données personnelles) -> ¬ ( Facebook s'approprie les données personnelles de ses utilisateurs sans les rémunérer)",""
40075,40075,"( Les vaccins ont éradiqué la variole) -> ( Les vaccins peuvent éradiquer définitivement certaines maladies)",""
40074,40074,"( Les vaccins ont éradiqué la variole) -> ( Les vaccins protègent les personnes vaccinées contre de nombreuses maladies)",""
40076,40076,"( Les vaccins sont en passe d'éradiquer la polio) -> ( Les vaccins peuvent éradiquer définitivement certaines maladies)",""
58310,58310,"( Les valeurs morales évoluent avec le temps) -> ¬ ( Dieu a créé une morale indépendante des hommes)",""
58311,58311,"( Les valeurs morales sont des créations humaines) -> ¬ ( Dieu a créé une morale indépendante des hommes)",""
58312,58312,"( Les valeurs morales sont le résultat de l'évolution) -> ¬ ( Dieu a créé une morale indépendante des hommes)",""
58313,58313,"( Les valeurs morales sont relatives à une société donnée) -> ¬ ( Dieu a créé une morale indépendante des hommes)",""
40077,40077,"( Les votes par Internet peuvent être achetés) -> ( Le vote électronique est soumis à plus de pression)",""
40078,40078,"( Les votes sur machine à voter peuvent être achetés) -> ( Le vote électronique est soumis à plus de pression)",""
40079,40079,"( Le taux d'appartenance à un parti politique ou à un syndicat est de plus en plus bas en France) -> ( Le pouvoir politique français manque de participation)",""
58314,58314,"( Le terme « islamophobie » est ambigu) -> ¬ ( La campagne contre le voile islamique est une campagne raciste et islamophobe)",""
40080,40080,"( Le terme « islamophobie » est ambigu) -> ( Il faut préférer la lutte antiraciste à la lutte contre l'islamophobie)",""
58315,58315,"( Le terme « islamophobie » recouvre un racisme antipauvre) -> ¬ ( Il existe une oppression spécifique envers les musulmans)",""
40081,40081,"( Le terme « islamophobie » recouvre un racisme antipauvre) -> ( Il faut préférer la lutte antiraciste à la lutte contre l'islamophobie)",""
58316,58316,"( Le terme « populiste » n'est pas rigoureusement défini) -> ¬ ( Le Front national est un parti national-populiste)",""
58317,58317,"( Le terme « populiste » ne renvoie qu'à une partie des idées du Front national) -> ¬ ( Le Front national est un parti national-populiste)",""
58318,58318,"( Le terrain de l'ancienne usine EIF recoupe des parcelles classées) -> ¬ ( Il faut reconvertir l'ancienne usine EIF des Murs à pêches de Montreuil)",""
58319,58319,"( Le travail de l'enseignant est aussi de construire une volonté d'apprendre) -> ¬ ( La méthode Céline Alvarez s'adapte au fonctionnement naturel de l’enfant)",""
58320,58320,"( Le végétarianisme et le végétalisme sont meilleurs pour la santé) -> ¬ ( Manger des animaux est bon pour la santé)",""
40082,40082,"( Le voile islamique assigne aux femmes le rôle de reproductrices et de mères au foyer) -> ( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes)",""
40083,40083,"( Le voile islamique assigne aux femmes le rôle de reproductrices et de mères au foyer) -> ( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes)",""
58321,58321,"( Le voile islamique fait des femmes des objets sexuels) -> ¬ ( Le voile islamique protège les femmes des pressions exercées par les hommes)",""
40084,40084,"( Le voile islamique fait des femmes des objets sexuels) -> ( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes)",""
40085,40085,"( Le voile islamique fait des femmes des objets sexuels) -> ( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes)",""
58322,58322,"( Le voile islamique n'est pas plus oppressif que bien d'autres vêtements) -> ¬ ( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes)",""
58323,58323,"( Le voile islamique n'est pas plus oppressif que bien d'autres vêtements) -> ¬ ( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes)",""
40086,40086,"( Le voile islamique prône la honte et la culpabilité des femmes) -> ( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes)",""
40087,40087,"( Le voile islamique prône la honte et la culpabilité des femmes) -> ( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes)",""
58324,58324,"( Le voile islamique protège les femmes des pressions exercées par les hommes) -> ¬ ( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes)",""
